filename,target,metal_Zn,metal_Cu,metal_Co,metal_Cd,metal_Mn,metal_Ni,metal_Fe,metal_Ag,metal_In,metal_Nd,metal_Zr,metal_La,metal_Mg,metal_Ca,metal_W,metal_other,metal_organic,node_CN,node_is_fluorinated,node_is_electron_deficient,node_is_electron_rich,node_is_symmetric,node_is_conjugated,node_is_metalated,node_has_hydrogen_bond_donor,node_has_hydrogen_bond_acceptor,node_is_charged,node_is_photoswitchable,node_has_open_metal_site,edge_CN,edge_length,edge_is_fluorinated,edge_is_electron_deficient,edge_is_electron_rich,edge_is_symmetric,edge_is_conjugated,edge_is_metalated,edge_has_hydrogen_bond_donor,edge_has_hydrogen_bond_acceptor,edge_is_charged,edge_is_photoswitchable,edge_has_open_metal_site,topo_node_CN_min,topo_node_CN_max,topo_edge_CN_min,topo_edge_CN_max,sa,cv,density,vf,di,df,dif
noo+N206+E209,7.600681634947753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,9.9831,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1161.73,53071.6,0.221627,0.78548,28.04912,15.68802,28.04912
upa+N435+E176,7.59837848278983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,9.7688,0,1,1,1,1,0,0,1,0,0,0,4,4,2,2,1081.94,69255.2,0.171845,0.79958,25.46901,18.71719,24.09142
smi+N232+E12,7.598172562488613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,10.7401,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1207.26,35846.2,0.231053,0.77164,24.30445,22.85785,24.24434
wjr+N300+E45,7.595885715850092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,4.58,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1356.27,63180.9,0.3995,0.7172,32.56451,29.41165,32.56451
umb+N215+E221,7.595386029050856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,2,7.8909,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,955.512,81126.8,0.200787,0.80938,39.50606,38.50946,39.50606
sof+N391+E57,7.592943677141676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,4.6113,0,0,0,1,0,0,0,1,0,0,0,5,5,2,2,1665.05,19499.2,0.436939,0.6875,18.49609,18.04571,18.48227
bsn+N295+E7,7.592826863141628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,12.2798,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1319.21,27129.7,0.245313,0.76314,18.10797,16.40203,18.10272
wgv+N442+E121,7.590144531651564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,12.6827,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1137.85,70526.4,0.223635,0.7844,25.12792,21.33499,25.04577
dmp+N304+E30,7.589298216443094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,10.5376,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1426.7,17656.3,0.244312,0.75668,18.12025,16.17903,18.11597
cds+N624+E97,7.5879868933297026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,10.8026,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1340.1,10881.7,0.223816,0.7592,18.70803,12.09337,18.69179
acs-g+N485+E138,7.58720762040456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,1,2,3.6709,0,0,1,1,1,0,1,1,0,0,0,3,3,2,2,1228.89,51030.5,0.238637,0.76668,20.37797,14.64147,20.21178
smt+N529+E36,7.585603093250928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,10.7401,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1206.14,38419.4,0.234063,0.7834,27.02371,25.42965,26.73806
fee+N172+E136,7.5828711309531425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,8.4608,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1101.35,23904.6,0.227472,0.79304,31.92405,30.02921,31.92405
whc+N433+E31,7.580008261093284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,9.1997,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1303.12,41095.7,0.289383,0.7442,30.2835,26.86522,30.20999
nov+N242+E225,7.57825460493831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,12.4541,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1157.69,58509.4,0.196052,0.78898,20.56813,17.88117,19.40969
lon+N76+E68,7.574946712659985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,8.4525,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,937.561,26792.9,0.1701,0.82728,24.66095,18.77394,24.48484
zfz+N206+E222,7.57418195570907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,8.1768,0,0,1,1,1,0,0,1,0,0,0,5,5,2,2,1134.62,33625.3,0.232669,0.79146,24.34525,21.83123,24.01807
eta+N216+E138,7.571693691012834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,2,3.6709,0,0,1,1,1,0,1,1,0,0,0,3,3,2,2,928.432,71836.7,0.177894,0.8132,39.19801,34.76364,39.19801
uni+N304+E53,7.571271513885012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,7.8025,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1167.76,28141.3,0.26117,0.7871,23.25204,20.3453,23.25204
pcu+N264+E41,7.571146340735448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,9.1996,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1773.77,3246.51,0.406503,0.67918,13.04961,11.24042,13.04961
lon+N161+E187,7.570658995961707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,8.5298,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1029.39,27796.0,0.159526,0.81278,23.00205,18.71464,22.89134
bnn+N383+E30,7.568811473503015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,10.5376,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1265.57,11827.8,0.204494,0.78004,23.8361,20.46249,23.80802
sxc+N135+E84,7.568803039433479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,4.4397,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,0.0,3446.99,1.53041,0.0,3.95895,2.39313,3.83863
umm+N371+E187,7.566295852431528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,8.5298,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1009.46,72553.7,0.184358,0.8147,39.75276,37.69102,39.64417
uno+N113+E56,7.56613675975107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,11.5229,0,0,0,1,1,1,0,1,0,0,1,4,4,2,2,1237.19,118995.0,0.278346,0.7761,25.72456,17.80065,25.52647
uoc+N215+E113,7.564833470797998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,2,8.5408,0,0,1,1,1,0,1,1,0,0,0,4,4,2,2,1159.16,42033.4,0.243114,0.78694,19.10723,16.91312,19.02798
wli+N133+E30,7.564026616872456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,10.5376,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1379.75,32887.6,0.220023,0.76118,19.39974,15.91087,17.9021
kag+N324+E1,7.559750741018017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,13.7885,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1006.93,32200.8,0.193824,0.81256,32.49074,28.33517,32.46084
noz+N391+E148,7.557292709257043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,9.2703,0,0,0,1,0,0,0,1,0,0,0,5,5,2,2,1418.33,42860.9,0.265557,0.74438,18.70549,15.73846,18.60988
whb+N555+E28,7.552812726399714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,13.7885,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1158.5,73431.9,0.231315,0.7818,26.23747,16.95528,26.19262
vcz+N529+E7,7.551952576179738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,12.2798,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1494.74,46903.3,0.306598,0.73014,15.88441,12.74199,15.6789
cab+N206+E23,7.551154334953567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,0,2,7.6601,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1034.9,30363.0,0.228111,0.80922,30.91301,19.79459,30.2848
fns+N651+E112,7.550473628056902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,6.533,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1017.53,31856.4,0.215036,0.80828,40.01147,38.77419,40.01147
wjv+N391+E222,7.55031178788033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,1,0,0,1,2,8.1768,0,0,1,1,1,0,0,1,0,0,0,5,5,2,2,1448.49,57430.1,0.293745,0.7384,18.89053,16.21695,18.40948
uog+N237+E181,7.549983037312584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,6.1207,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1272.0,21385.4,0.24398,0.76528,20.81287,17.55317,20.81287
umf+N288+E228,7.549401761280456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,4.2589,1,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1284.79,23186.9,0.333457,0.73106,21.92183,18.61646,21.92183
kag+N182+E121,7.5487070170342685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,12.6827,0,0,1,1,1,0,0,1,0,0,0,6,6,2,2,1111.59,27077.0,0.230465,0.78998,33.90253,29.85927,33.90253
cbo+N520+E70,7.545480917846838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,3.5603,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1536.36,55069.7,0.357664,0.71164,17.83064,13.39749,17.55868
ukt+N616+E145,7.5426153508302844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,8.2602,1,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1391.94,73360.8,0.359661,0.7318,29.3768,22.6611,28.77267
utk+N117+E40,7.541660188506966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,1,2,9.5788,0,0,0,1,1,0,0,0,0,0,0,3,3,2,2,1059.26,40676.2,0.177288,0.81508,27.50109,24.34528,27.50109
bcu-f+N411+E131,7.541249771825616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,1,2,3.8722,0,0,0,1,1,0,0,0,0,0,0,3,3,2,2,1327.24,55856.6,0.230792,0.76612,23.7131,19.9129,23.7131
cag+N32+E150,7.537532091402636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,7.4946,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1195.07,79830.8,0.212227,0.78756,23.31763,17.27357,23.2963
wmb+N179+E28,7.535641460953776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,1,2,13.7885,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1051.27,56802.3,0.202342,0.80014,29.69014,25.95103,29.27002
unh+N310+E181,7.535404695234888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,6.1207,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1232.98,20562.5,0.215196,0.77544,28.05092,26.64429,28.05092
qtz+N461+E126,7.532018167722025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,10.6152,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1192.61,16977.7,0.190415,0.78554,17.66093,15.57151,17.66093
smk+N521+E9,7.531148847030774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,13.7885,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1362.34,44131.3,0.25793,0.75526,27.31245,26.24993,27.31245
vma+N332+E35,7.530387466625329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,1,1,0,0,0,2,9.1997,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1051.99,76366.7,0.223632,0.794,26.00281,23.53397,25.92839
vmi+N287+E41,7.5299375117263745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,9.1996,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1376.44,31470.0,0.292289,0.74954,20.85136,16.93982,20.85136
npo+N156+E182,7.52990785917393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,1,2,3.1127,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1551.79,11348.5,0.416672,0.71092,22.06661,18.71839,22.06661
bcu-g+N186+E136,7.528444025405136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0,0,0,2,8.4608,0,0,0,1,1,0,0,1,0,0,0,3,3,2,2,1477.21,48942.2,0.226469,0.75764,21.4942,11.49356,19.11533
srs+N606+E132,7.527845166930456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,1,2,3.6314,0,0,0,1,1,0,1,1,0,0,0,3,3,2,2,1106.68,30769.2,0.169376,0.80296,23.69437,17.52702,23.69437
twt+N519+E53,7.527397825049329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,1,2,7.8025,0,0,0,1,1,0,0,1,0,0,0,3,3,2,2,1086.08,33209.3,0.177345,0.81288,26.91454,25.7903,26.91454
ukt+N161+E24,7.526762233288843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,7.6601,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1085.86,79242.3,0.168775,0.8079,31.03621,22.40978,30.6606
umx+N128+E129,7.524496813758055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,0,1,0,0,0,2,11.4052,0,0,0,1,1,1,0,1,0,0,0,4,4,2,2,1047.06,69882.8,0.205784,0.7962,35.31388,33.66728,35.31388
una+N398+E219,7.52435596910313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,1,2,6.046,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1436.19,32704.0,0.26454,0.72826,29.47435,28.21276,29.3858
uom+N420+E65,7.522414478402724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,6.6542,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1371.47,21393.7,0.350445,0.73702,17.82559,15.76654,17.82559
unn+N390+E65,7.520232998542824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,6.6542,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1488.73,56463.7,0.253154,0.72812,20.16984,14.71677,20.16551
unc+N304+E126,7.518907296379861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,10.6152,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1175.65,22952.9,0.205339,0.7852,31.17569,30.53792,31.17569
crb+N515+E53,7.517859297943573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,7.8025,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,939.051,50798.7,0.180834,0.82478,25.25704,21.15458,23.52385
unp+N215+E132,7.511283759612205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,2,3.6314,0,0,0,1,1,0,1,1,0,0,0,4,4,2,2,1206.9,43814.0,0.363599,0.76402,23.34756,16.93407,21.83006
smt+N479+E28,7.507353674537791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,1,1,0,0,1,2,13.7885,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1019.92,59184.7,0.220001,0.81242,33.40041,31.94228,33.11819
wje+N305+E163,7.507336649768209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,2,8.3759,0,1,0,1,1,0,0,1,0,0,0,4,4,2,2,1158.99,69331.1,0.234726,0.79142,21.27681,18.79089,21.26192
uom+N193+E148,7.505905463994564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,9.2703,0,0,0,1,0,0,0,1,0,0,0,4,4,2,2,1126.28,34906.9,0.167889,0.7905,24.76202,17.77346,23.06628
sma+N552+E2,7.504007185434846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,0,2,12.2786,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1033.83,34846.8,0.248827,0.7842,30.82983,28.78922,30.82983
umh+N153+E218,7.503642128841264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,9.1374,0,0,0,1,1,0,0,1,0,1,0,4,4,2,2,1093.02,92417.9,0.191819,0.81012,28.63858,20.48195,28.63858
wjh+N276+E199,7.502510900144832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,4.7658,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1261.51,31993.0,0.261356,0.76336,33.02371,32.29839,33.02371
yfg+N300+E24,7.50227726842122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,7.6601,0,0,0,1,1,0,0,0,0,0,0,5,5,2,2,1205.47,37652.8,0.241154,0.77792,28.34559,26.50016,28.23854
soe+N383+E56,7.500855194486965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,11.5229,0,0,0,1,1,1,0,1,0,0,1,5,5,2,2,1275.55,48611.7,0.279925,0.76876,22.42599,20.40884,22.42517
pcl+N34+E155,7.498683699226224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,8.6611,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,1081.1,109615.0,0.268836,0.78504,27.26853,24.46057,26.98879
lcy+N508+E28,7.497626669248981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,2,13.7885,0,0,0,1,1,0,0,1,0,0,0,6,6,2,2,1117.94,37772.2,0.194764,0.79294,21.33886,18.31054,21.33886
qtz-a+N68+E113,7.494966441314383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,8.5408,0,0,1,1,1,0,1,1,0,0,0,4,4,2,2,1007.06,77689.1,0.166585,0.81426,35.30397,29.6103,35.30397
wjv+N172+E99,7.490270531638297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,11.1958,0,0,0,1,1,1,0,1,0,0,0,5,5,2,2,1386.05,71156.9,0.30618,0.75628,19.29366,14.64574,19.29366
qtz+N719+E34,7.487756345460577,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,2,9.1997,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,992.41,23247.7,0.144916,0.82174,19.68712,18.60024,19.65904
rac+N76+E98,7.487069533112928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,10.497,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,947.157,68525.3,0.144657,0.82728,27.06641,24.09536,26.04208
pcu+N33+E2,7.485640844820186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,1,1,0,0,0,2,12.2786,0,0,0,1,1,0,0,0,0,0,0,6,6,2,2,1277.85,8094.65,0.222837,0.76978,19.04654,15.77216,19.00693
uku+N388+E56,7.483999165161415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,2,11.5229,0,0,0,1,1,1,0,1,0,0,1,4,4,2,2,972.633,54646.2,0.220726,0.80734,30.58315,18.03547,30.58315
uon+N194+E111,7.482907992611071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,7.7211,0,0,0,1,0,0,0,0,0,0,0,4,4,2,2,1352.91,25697.7,0.19232,0.76422,20.18777,15.69668,19.97949
umh+N317+E104,7.477171552450741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,1,2,7.9338,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,1073.2,75123.2,0.220125,0.80308,28.61285,20.1924,27.80127
smt+N221+E64,7.476332964014653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,0,1,2,11.7,0,0,0,1,1,0,1,1,0,0,0,6,6,2,2,1169.9,56157.1,0.287335,0.78402,29.06664,26.19919,28.95235
uon+N90+E179,7.474537099440396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,8.301,0,0,0,1,1,0,0,1,0,0,0,4,4,2,2,951.069,51118.4,0.183401,0.82082,22.61363,19.78357,22.58804
umb+N342+E72,7.468904585777515,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,4.1567,0,0,1,1,1,0,0,1,0,0,0,4,4,2,2,919.664,73462.8,0.160074,0.82066,35.93577,35.02535,35.93577
upa+N600+E129,7.468592055205224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,2,11.4052,0,0,0,1,1,1,0,1,0,0,0,4,4,2,2,1108.5,70099.3,0.187272,0.79184,25.02099,18.97779,25.02099
irl+N304+E163,7.468186854693108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,2,8.3759,0,1,0,1,1,0,0,1,0,0,0,4,4,2,2,1068.36,47100.7,0.219305,0.80876,24.7547,21.55777,24.72435
lon+N307+E154,7.466434077575718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0,0,0,2,7.4352,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1176.76,18394.1,0.170444,0.78936,20.93871,16.2211,20.80795
sqp+N572+E101,7.466120459601847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,1,1,0,0,1,2,9.416,0,0,0,1,0,0,1,1,0,0,0,5,5,2,2,1421.59,18658.9,0.239176,0.74358,18.73484,16.10039,17.92095
fnv+N172+E203,7.465408359355044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,0,2,8.8533,0,0,0,1,0,0,0,0,0,0,0,5,5,2,2,1295.63,29574.9,0.228639,0.76596,19.65973,17.33386,19.45291
wgu+N651+E225,7.464879276467274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,2,12.4541,0,0,0,1,1,0,0,1,0,0,0,5,5,2,2,1258.72,58529.3,0.217389,0.78266,18.13622,14.25734,17.76604
rac+N161+E23,7.460591290938336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,7.6601,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1109.99,38856.5,0.172096,0.801,26.61885,24.93159,26.50187
wiy+N18+E45,7.45871770974972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0,2,4.58,0,0,0,1,1,0,0,1,0,0,0,3,3,2,2,1730.11,34088.0,0.392186,0.66748,17.97057,16.52295,17.95978
vmj+N481+E41,7.457308397006328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,1,0,0,1,2,9.1996,0,0,0,1,0,0,0,0,0,0,0,6,6,2,2,1474.37,29888.0,0.295033,0.7318,18.50102,14.79395,18.50079
umo+N623+E233,7.45672350417201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,2,6.9657,1,0,0,1,1,0,0,0,0,0,0,4,4,2,2,1266.15,44314.4,0.298638,0.74076,31.39959,29.43478,31.14877
unh+N524+E131,7.452364585258542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,2,3.8722,0,0,0,1,1,0,0,0,0,0,0,4,4,2,2,963.085,40855.8,0.190436,0.81348,37.58836,35.60885,37.58836
